Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage(Km),Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags,Age,Predicted_Price,Actual_Price
528.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,75000.0,4.0,Automatic,Front,Left wheel,Silver,4.0,11.0,10975.999999999767,10976
781.0,FORD,Transit,Microbus,No,Diesel,2.5,335000.0,4.0,Manual,Rear,Left wheel,White,0.0,29.0,10349.00000000012,10349
781.0,DODGE,Neon,Sedan,No,Petrol,2.0,34000.0,4.0,Automatic,Front,Left wheel,Black,1.0,24.0,6.206600561267166,6
831.0,HYUNDAI,Elantra,Sedan,Yes,Diesel,1.6,98000.0,4.0,Automatic,Front,Left wheel,White,4.0,8.0,28912.736517037272,28909
528.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.6,164649.0,4.0,Automatic,Front,Left wheel,Grey,4.0,11.0,15622.347301241278,15624
781.0,VOLKSWAGEN,Passat,Sedan,Yes,Petrol,2.8,175000.0,6.0,Manual,Front,Left wheel,Grey,6.0,23.0,5330.999999999946,5331
1202.0,JEEP,Cherokee,Jeep,Yes,Petrol,2.4,95334.0,4.0,Automatic,Front,Left wheel,Black,12.0,8.0,1490.000000000002,1490
585.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,156326.0,4.0,Automatic,Front,Left wheel,Grey,12.0,12.0,3606.999999999986,3607
1399.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,172659.0,6.0,Automatic,4x4,Left wheel,White,12.0,15.0,706.0000000000066,706
639.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,401021.0,4.0,Automatic,Front,Left wheel,Silver,4.0,11.0,11604.00000000017,11604
781.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,69000.0,4.0,Tiptronic,4x4,Left wheel,Silver,10.0,11.0,45164.60104643273,45160
781.0,MERCEDES-BENZ,CLK 320,Coupe,Yes,Petrol,3.2,300000.0,6.0,Tiptronic,Rear,Left wheel,Blue,6.0,22.0,7996.999999999857,7997
1360.0,LEXUS,GX 470,Jeep,Yes,Petrol,4.6,154115.0,8.0,Automatic,4x4,Left wheel,Black,0.0,12.0,1490.000000000002,1490
781.0,FORD,Fusion,Sedan,No,Hybrid,2.0,40000.0,4.0,Automatic,Front,Left wheel,Black,10.0,8.0,79.99999999999953,80
697.0,TOYOTA,Corolla,Sedan,Yes,Petrol,1.8,152630.0,4.0,Automatic,Front,Left wheel,White,12.0,10.0,4861.000000000073,4861
530.0,NISSAN,Juke,Jeep,Yes,Petrol,1.6,110531.0,4.0,Automatic,4x4,Left wheel,Red,0.0,12.0,14426.000000000106,14426
502.0,HONDA,FIT,Hatchback,Yes,Petrol,1.5,55948.0,4.0,Automatic,Front,Left wheel,Orange,4.0,12.0,26837.631254207783,26858
781.0,MERCEDES-BENZ,CLS 500,Sedan,Yes,Petrol,5.0,230000.0,8.0,Tiptronic,Rear,Left wheel,Silver,10.0,20.0,20384.99999999983,20385
687.0,DAEWOO,Lacetti,Sedan,Yes,Petrol,1.6,93914.0,4.0,Automatic,Front,Left wheel,Blue,4.0,15.0,5175.000000000063,5184
585.0,HONDA,Civic,Sedan,Yes,Petrol,1.8,170000.0,4.0,Automatic,Front,Left wheel,White,4.0,12.0,19383.289226473957,19378
642.0,KIA,Avella,Sedan,Yes,Petrol,2.0,225307.0,4.0,Automatic,Front,Left wheel,Grey,12.0,13.0,1333.0000000000161,1333
781.0,VAZ,2121 (Niva),Jeep,No,Petrol,1.6,113000.0,4.0,Manual,Rear,Left wheel,White,0.0,17.0,7840.0000000000055,7840
259.0,CHEVROLET,Volt,Jeep,Yes,Hybrid,1.4,133195.0,4.0,Automatic,Front,Left wheel,Black,0.0,11.0,861.9999999999967,862
686.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.6,58221.0,4.0,Automatic,Front,Left wheel,Silver,4.0,15.0,5487.999999999938,5488
1493.0,MERCEDES-BENZ,E 350,Sedan,Yes,Petrol,3.5,73190.0,6.0,Automatic,Rear,Left wheel,Black,12.0,9.0,469.9999999999908,470
928.0,OPEL,Astra,Universal,No,Petrol,1.4,150000.0,4.0,Manual,Front,Left wheel,Silver,7.0,18.0,12544.000000000364,12544
475.0,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.4,162190.0,4.0,Automatic,Front,Left wheel,Blue,0.0,13.0,3136.0000000000236,3136
528.0,FORD,Fiesta,Sedan,No,Petrol,1.6,152000.0,4.0,Manual,Front,Left wheel,Black,6.0,11.0,25088.99999999966,25089
917.0,JEEP,Grand Cherokee,Jeep,Yes,Diesel,3.0,95403.0,4.0,Automatic,Front,Left wheel,Black,4.0,12.0,47772.19649819321,47757
781.0,ALFA ROMEO,159,Sedan,No,Petrol,2.2,152200.0,4.0,Manual,Front,Left wheel,Silver,10.0,20.0,12544.000000000364,12544
707.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,177194.0,4.0,Automatic,Front,Left wheel,White,4.0,14.0,24324.37444767245,24327
781.0,BMW,530,Sedan,No,Petrol,3.0,98000.0,6.0,Tiptronic,Rear,Left wheel,Black,10.0,23.0,14426.000000000106,14426
1099.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.7,217000.0,4.0,Automatic,Front,Left wheel,Black,4.0,15.0,20267.39846726358,20266
1273.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,54822.0,6.0,Automatic,4x4,Left wheel,Black,12.0,10.0,22266.289762062795,22266
353.0,TOYOTA,Prius 1.8,Hatchback,No,Hybrid,1.8,198400.0,4.0,Variator,Front,Left wheel,White,6.0,10.0,21325.589609341157,21326
1275.0,MITSUBISHI,Outlander,Sedan,Yes,Petrol,2.4,4677.0,4.0,Automatic,4x4,Left wheel,Black,12.0,6.0,1331.9979256643023,1333
528.0,NISSAN,Juke,Jeep,No,Petrol,1.6,79000.0,4.0,Automatic,Front,Left wheel,Red,8.0,11.0,20384.99999999983,20385
831.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,87764.0,4.0,Automatic,Front,Left wheel,Blue,4.0,8.0,37985.877487910766,37984
862.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,174790.0,4.0,Automatic,Front,Left wheel,Black,12.0,14.0,1019.0000000000089,1019
1228.0,FORD,Mustang,Sedan,Yes,Petrol,2.3,26642.0,4.0,Automatic,Rear,Left wheel,Red,12.0,7.0,12857.90998981471,12858
836.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,140123.0,4.0,Automatic,Front,Left wheel,Black,4.0,15.0,15951.113724097131,15957
707.0,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,136990.0,4.0,Automatic,Front,Left wheel,White,4.0,14.0,19379.99822507843,19384
781.0,MERCEDES-BENZ,E 240,Sedan,Yes,LPG,2.6,314000.0,6.0,Automatic,Rear,Left wheel,Green,7.0,25.0,8154.000000000202,8154
781.0,SUBARU,Forester,Jeep,No,CNG,2.0,200000.0,4.0,Automatic,4x4,Right-hand drive,White,4.0,25.0,6272.0000000001055,6272
1624.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,109139.0,6.0,Automatic,Rear,Left wheel,Black,12.0,16.0,3450.0000000000673,3450
397.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,71904.0,4.0,Automatic,Front,Left wheel,White,0.0,9.0,9564.999999999767,9565
1268.0,TOYOTA,Aqua,Hatchback,No,Hybrid,1.5,107000.0,4.0,Automatic,Front,Right-hand drive,Sky blue,8.0,13.0,9722.000000000116,9722
353.0,TOYOTA,Prius,Jeep,Yes,Hybrid,1.8,104795.0,4.0,Automatic,Front,Left wheel,White,12.0,10.0,2037.99999999999,2038
781.0,FORD,Transit,Microbus,No,Diesel,2.2,0.0,5.0,Manual,Front,Left wheel,White,0.0,18.0,15052.99999999988,15053
639.0,FORD,Focus,Sedan,No,Petrol,2.0,87000.0,4.0,Automatic,Front,Left wheel,Golden,16.0,11.0,12544.000000000364,12544
473.0,CHEVROLET,Cruze,Sedan,No,Petrol,1.4,147200.0,4.0,Manual,Front,Left wheel,Red,8.0,11.0,10975.999999999767,10976
1017.0,HONDA,Civic,Sedan,Yes,Petrol,2.0,0.0,4.0,Automatic,Front,Left wheel,White,12.0,8.0,469.9999999999908,470
781.0,TOYOTA,Aqua s,Hatchback,No,Hybrid,1.5,120000.0,4.0,Automatic,Front,Right-hand drive,White,12.0,12.0,15681.000000000458,15681
1493.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,77205.0,6.0,Automatic,Rear,Left wheel,Grey,12.0,9.0,1568.0000000000232,1568
353.0,LEXUS,CT 200h,Hatchback,Yes,Hybrid,1.8,0.0,4.0,Automatic,Front,Left wheel,Grey,0.0,10.0,31.000000000000156,31
364.0,CHEVROLET,Spark,Hatchback,Yes,Petrol,1.0,160000.0,4.0,Automatic,Front,Left wheel,Blue,4.0,13.0,8634.98407227338,8643
394.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,179381.0,4.0,Automatic,Front,Left wheel,Black,12.0,11.0,11133.319774885776,11133
640.0,SSANGYONG,Korando,Jeep,Yes,Diesel,2.0,98895.0,4.0,Automatic,Front,Left wheel,White,4.0,12.0,24324.898680306098,24327
891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,510225.0,4.0,Automatic,Front,Left wheel,White,4.0,9.0,16308.000000000318,16308
642.0,VOLKSWAGEN,Golf,Hatchback,No,Diesel,2.0,0.0,4.0,Manual,Front,Left wheel,Grey,12.0,13.0,17879.358061958894,17876
1018.0,JEEP,Grand Cherokee,Jeep,Yes,Diesel,3.0,199500.0,4.0,Automatic,Front,Left wheel,Silver,4.0,14.0,31584.59505459245,31524
891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,451634.0,4.0,Automatic,Front,Left wheel,Orange,4.0,9.0,13172.000000000005,13172
1018.0,BMW,535,Sedan,Yes,Petrol,3.0,249147.0,6.0,Automatic,4x4,Left wheel,Blue,12.0,14.0,469.9999999999908,470
1646.0,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,102907.0,8.0,Automatic,4x4,Left wheel,Black,0.0,10.0,706.0000000000066,706
1273.0,LEXUS,ES 350,Sedan,Yes,Petrol,3.5,136149.0,6.0,Automatic,Front,Left wheel,Red,12.0,10.0,627.000000000001,627
753.0,HYUNDAI,Sonata,Sedan,Yes,Hybrid,2.4,226814.0,4.0,Automatic,Front,Left wheel,Black,0.0,13.0,281.99999999999903,282
530.0,MINI,Countryman,Jeep,Yes,Petrol,1.6,132678.0,4.0,Manual,Front,Left wheel,Black,10.0,12.0,18033.46549008744,18033
781.0,TOYOTA,Prius,Hatchback,No,Hybrid,1.8,169600.0,4.0,Automatic,Front,Left wheel,Silver,4.0,12.0,23520.999999999854,23521
1099.0,HYUNDAI,Grandeur,Sedan,Yes,LPG,2.7,68224.0,4.0,Automatic,Front,Left wheel,Silver,4.0,15.0,7682.999999999915,7665
530.0,MINI,Countryman,Jeep,Yes,Petrol,1.6,140000.0,4.0,Automatic,4x4,Left wheel,Blue,16.0,12.0,26029.999999999338,26030
781.0,OPEL,Vectra,Sedan,No,Petrol,1.8,284018.0,4.0,Manual,Front,Left wheel,Grey,2.0,30.0,2689.073103683735,2650
781.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,192000.0,4.0,Tiptronic,Front,Left wheel,Grey,8.0,11.0,18503.000000000302,18503
781.0,HONDA,FIT,Sedan,No,Petrol,1.3,176000.0,4.0,Variator,Front,Right-hand drive,Black,8.0,20.0,7213.000000000082,7213
836.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,89181.0,4.0,Automatic,Front,Left wheel,Silver,4.0,15.0,7526.999999999905,7527
751.0,KIA,Optima,Sedan,Yes,Hybrid,2.4,0.0,4.0,Automatic,Front,Left wheel,Black,12.0,12.0,783.9999999999991,784
891.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,148633.0,4.0,Automatic,Front,Left wheel,White,4.0,9.0,44242.268208827736,44247
1646.0,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,102907.0,8.0,Automatic,4x4,Left wheel,Black,0.0,10.0,706.0000000000066,706
891.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,41674.0,4.0,Automatic,Front,Left wheel,Grey,4.0,9.0,31658.25353228626,31653
781.0,MERCEDES-BENZ,E 320,Sedan,Yes,Petrol,3.2,222000.0,6.0,Tiptronic,Rear,Left wheel,Black,14.0,22.0,15681.000000000458,15681
781.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,159379.0,4.0,Automatic,Front,Left wheel,White,12.0,13.0,3136.0000000000236,3136
1211.0,MERCEDES-BENZ,300,Sedan,Yes,Petrol,3.0,166400.0,6.0,Automatic,Rear,Left wheel,Black,8.0,15.0,15681.000000000458,15681
765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,371964.0,4.0,Automatic,Front,Left wheel,Orange,4.0,10.0,12544.000000000364,12544
2225.0,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,0.0,8.0,Automatic,4x4,Left wheel,White,0.0,8.0,110.00000000000135,110
891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,270874.0,4.0,Automatic,Front,Left wheel,Silver,4.0,9.0,11290.000000000235,11290
2225.0,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,69918.0,8.0,Automatic,4x4,Left wheel,White,0.0,8.0,469.9999999999908,470
707.0,SSANGYONG,Actyon,Sedan,Yes,Diesel,2.0,194314.0,4.0,Automatic,Front,Left wheel,Silver,4.0,14.0,16152.577968343387,16160
1055.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,111460.0,6.0,Tiptronic,4x4,Left wheel,Silver,12.0,12.0,59568.49859857497,59586
891.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,285486.0,4.0,Automatic,Front,Left wheel,Silver,4.0,9.0,15681.000000000458,15681
1058.0,FORD,Taurus,Sedan,Yes,Petrol,3.5,101315.0,4.0,Automatic,Front,Left wheel,Black,4.0,13.0,24019.369315981978,24029
781.0,TOYOTA,Aqua,Hatchback,No,Petrol,1.5,130000.0,4.0,Automatic,Front,Right-hand drive,Silver,12.0,12.0,12231.40932124806,12231
781.0,JEEP,Cherokee,Jeep,Yes,Diesel,3.0,26713.0,6.0,Automatic,4x4,Left wheel,Grey,12.0,7.0,127037.2267620277,127000
1185.0,NISSAN,Altima,Sedan,No,Hybrid,2.5,254400.0,4.0,Automatic,Front,Left wheel,Black,6.0,16.0,11604.00000000017,11604
1017.0,MERCEDES-BENZ,E 300,Sedan,Yes,Petrol,2.0,32114.0,4.0,Automatic,Rear,Left wheel,Silver,12.0,8.0,627.000000000001,627
1811.0,LEXUS,GX 460,Jeep,Yes,Petrol,4.6,155821.0,8.0,Automatic,4x4,Left wheel,Black,0.0,15.0,39829.000000000226,39829
781.0,MERCEDES-BENZ,E 550,Coupe,Yes,Petrol,5.5,67000.0,12.0,Tiptronic,Rear,Left wheel,White,12.0,15.0,39200.999999999585,39201
730.0,SSANGYONG,Actyon,Jeep,Yes,Diesel,1.6,89298.0,4.0,Automatic,Front,Left wheel,White,4.0,9.0,37982.44856990941,37984
640.0,AUDI,A4,Sedan,Yes,Petrol,2.0,144000.0,4.0,Automatic,Front,Left wheel,White,12.0,12.0,27283.999999999665,27284
1292.0,LAND ROVER,Range Rover,Jeep,Yes,Diesel,3.0,79496.0,6.0,Automatic,Front,Left wheel,Black,12.0,9.0,9722.000000000116,9722
382.0,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.5,52062.0,4.0,Automatic,Front,Left wheel,Blue,0.0,8.0,26029.999999999338,26030
1714.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,50914.0,6.0,Automatic,Front,Left wheel,White,12.0,8.0,627.000000000001,627
781.0,MERCEDES-BENZ,G 55 AMG,Jeep,Yes,Petrol,5.5,180000.0,8.0,Automatic,4x4,Left wheel,Black,8.0,29.0,40768.96999890678,40769
836.0,HYUNDAI,Tucson,Jeep,Yes,Diesel,2.0,205000.0,4.0,Automatic,Front,Left wheel,Grey,4.0,15.0,16766.139884909055,16766
781.0,HONDA,Civic Ferio,Sedan,No,CNG,1.5,0.0,4.0,Automatic,Front,Right-hand drive,White,4.0,22.0,7840.0000000000055,7840
501.0,TOYOTA,Aqua,Hatchback,Yes,Petrol,1.5,35000.0,4.0,Automatic,Front,Left wheel,Orange,4.0,11.0,25638.02762531463,25638
810.0,TOYOTA,Prius,Hatchback,No,Petrol,1.8,31000.0,4.0,Automatic,Front,Left wheel,Grey,8.0,9.0,28537.80987885528,28539
781.0,NISSAN,X-Trail,Jeep,Yes,CNG,2.0,190000.0,4.0,Automatic,4x4,Left wheel,Black,4.0,21.0,10663.00000000014,10663
862.0,SUBARU,Forester,Jeep,No,Petrol,2.5,145000.0,4.0,Tiptronic,4x4,Left wheel,Carnelian red,12.0,14.0,16621.000000000327,16621
781.0,BMW,320,Sedan,No,Diesel,2.0,284000.0,4.0,Manual,Rear,Left wheel,Grey,9.0,20.0,17249.000000000473,17249
1017.0,HYUNDAI,Santa FE,Jeep,Yes,Diesel,2.0,70800.0,4.0,Automatic,Front,Left wheel,Silver,4.0,8.0,52346.58932691634,52357
781.0,MERCEDES-BENZ,ML 350,Jeep,Yes,CNG,3.7,279752.0,6.0,Tiptronic,4x4,Left wheel,Grey,10.0,21.0,16308.000000000318,16308
781.0,TOYOTA,Prius,Hatchback,No,Petrol,1.5,291200.0,4.0,Automatic,Front,Left wheel,White,8.0,17.0,13485.000000000256,13485
781.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,159379.0,4.0,Automatic,Front,Left wheel,White,12.0,13.0,3136.0000000000236,3136
765.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,547405.0,4.0,Automatic,Front,Left wheel,Orange,4.0,10.0,12544.000000000364,12544
777.0,FORD,Fusion,Sedan,Yes,Petrol,2.5,578493.0,4.0,Automatic,Front,Left wheel,White,12.0,11.0,1175.9999999999998,1176
781.0,BMW,325,Sedan,No,Petrol,2.5,76000.0,6.0,Automatic,Rear,Left wheel,Silver,6.0,22.0,10663.00000000014,10663
1079.0,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,25850.0,4.0,Automatic,Front,Left wheel,Grey,12.0,7.0,783.9999999999991,784
1079.0,TOYOTA,CHR,Jeep,Yes,Petrol,2.0,25850.0,4.0,Automatic,Front,Left wheel,Grey,12.0,7.0,783.9999999999991,784
781.0,MERCEDES-BENZ,Vito,Microbus,Yes,Diesel,2.3,126058.0,4.0,Manual,Front,Left wheel,Sky blue,1.0,22.0,19444.000000000186,19444
781.0,TOYOTA,Yaris,Coupe,No,Petrol,1.5,0.0,4.0,Manual,Front,Left wheel,Black,2.0,17.0,11604.00000000017,11604
707.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,64367.0,4.0,Automatic,Front,Left wheel,Silver,4.0,14.0,10190.694439862144,10192
781.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,1.8,50000.0,6.0,Tiptronic,Front,Left wheel,Brown,8.0,11.0,69.9899296233954,70
862.0,HYUNDAI,H1,Minivan,Yes,Diesel,2.5,52686.0,4.0,Automatic,Front,Left wheel,Silver,4.0,14.0,18668.92988149028,18669
919.0,BMW,X5,Jeep,Yes,Diesel,3.0,229966.0,6.0,Automatic,4x4,Left wheel,Black,0.0,13.0,10821.464746099016,10820
531.0,NISSAN,Juke,Sedan,Yes,Petrol,1.6,136712.0,4.0,Automatic,4x4,Left wheel,White,0.0,13.0,469.9999999999908,470
730.0,HYUNDAI,Veloster,Coupe,Yes,Petrol,1.6,42000.0,4.0,Manual,Front,Left wheel,Red,0.0,9.0,12231.089967237362,12231
836.0,HYUNDAI,Sonata,Sedan,Yes,LPG,2.0,731513.0,4.0,Automatic,Front,Left wheel,Silver,4.0,15.0,5331.099907279564,5331
862.0,FORD,Fusion,Sedan,Yes,Petrol,2.5,109729.0,4.0,Automatic,Front,Left wheel,Silver,4.0,14.0,12074.089966811587,12074
781.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,126400.0,4.0,Automatic,Front,Left wheel,Blue,8.0,10.0,19444.000000000186,19444
1016.0,KIA,Optima,Sedan,Yes,Petrol,2.0,30087.0,4.0,Automatic,Front,Left wheel,Black,4.0,8.0,27445.96130916482,27441
781.0,NISSAN,Tiida,Hatchback,Yes,LPG,1.5,125000.0,4.0,Variator,Front,Right-hand drive,Red,2.0,20.0,10036.000000000031,10036
751.0,JEEP,Compass,Jeep,Yes,Petrol,2.4,100133.0,4.0,Automatic,Front,Left wheel,Black,4.0,12.0,30232.71909927731,30241
780.0,CHEVROLET,1500,Sedan,Yes,Petrol,1.4,1232.0,4.0,Automatic,Front,Left wheel,Black,12.0,6.0,4077.000000000071,4077
2908.0,NISSAN,Armada,Jeep,Yes,Petrol,5.6,360059.0,8.0,Automatic,Front,Left wheel,Black,12.0,17.0,783.9999999999991,784
640.0,SSANGYONG,REXTON,Jeep,Yes,Diesel,2.0,130000.0,4.0,Automatic,Front,Left wheel,White,4.0,12.0,30583.47782737911,30596
531.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,1.6,69774.0,4.0,Automatic,Front,Left wheel,White,4.0,13.0,13634.906783981683,13630
474.0,CHEVROLET,Cruze,Hatchback,Yes,Petrol,1.4,140000.0,4.0,Tiptronic,Front,Left wheel,Golden,12.0,12.0,16308.000000000318,16308
790.0,CHEVROLET,Cruze,Sedan,Yes,Petrol,1.6,110000.0,4.0,Automatic,Front,Left wheel,Silver,4.0,16.0,5645.0000000000555,5645
528.0,HYUNDAI,Elantra,Sedan,Yes,Diesel,1.6,138598.0,4.0,Automatic,Front,Left wheel,White,4.0,11.0,20266.279697990994,20266
1018.0,BMW,X5,Jeep,Yes,Petrol,3.0,170043.0,6.0,Automatic,4x4,Left wheel,Grey,12.0,14.0,11133.299869396338,11133
697.0,VOLKSWAGEN,Jetta,Sedan,Yes,Petrol,1.8,45605.0,4.0,Automatic,Front,Left wheel,White,0.0,10.0,14113.0,14113
502.0,TOYOTA,Aqua,Sedan,Yes,Petrol,1.5,99600.0,4.0,Automatic,Front,Left wheel,Yellow,4.0,12.0,16392.998226116833,16383
781.0,CADILLAC,CTS,Sedan,Yes,Petrol,2.0,29000.0,4.0,Automatic,Rear,Left wheel,Grey,10.0,9.0,12544.000000000364,12544
781.0,HYUNDAI,Getz,Sedan,No,Petrol,1.4,180000.0,4.0,Automatic,Front,Left wheel,Silver,0.0,17.0,3000.165937884764,3000
640.0,CHEVROLET,Orlando,Jeep,Yes,Diesel,2.0,143894.0,4.0,Automatic,Front,Left wheel,Grey,4.0,12.0,21180.879966336044,21181
781.0,HONDA,FIT,Sedan,Yes,Petrol,1.3,180000.0,12.0,Automatic,Front,Right-hand drive,Black,2.0,19.0,45.11761464089776,45
781.0,NISSAN,Tiida,Hatchback,No,Petrol,1.5,114000.0,4.0,Automatic,Front,Right-hand drive,Silver,4.0,20.0,24.94452998979518,25
779.0,TOYOTA,Camry,Sedan,Yes,Hybrid,2.5,190549.0,4.0,Automatic,Front,Left wheel,Black,12.0,12.0,5018.000000000053,5018
781.0,MAZDA,Demio,Sedan,No,Petrol,1.3,293940.0,4.0,Manual,Front,Right-hand drive,Blue,2.0,20.0,5645.0000000000555,5645
1493.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,77205.0,6.0,Automatic,Rear,Left wheel,Grey,12.0,9.0,1568.0000000000232,1568
1624.0,LEXUS,RX 350,Jeep,Yes,Petrol,3.5,82343.0,4.0,Automatic,Front,Left wheel,White,4.0,16.0,35574.80608396685,35570
781.0,HYUNDAI,Elantra,Sedan,No,Petrol,1.8,121918.0,4.0,Tiptronic,Front,Left wheel,Grey,2.0,13.0,18188.999999999854,18189
382.0,CHEVROLET,Volt,Hatchback,Yes,Hybrid,1.5,52062.0,4.0,Automatic,Front,Left wheel,Blue,0.0,8.0,26029.999999999338,26030
781.0,BMW,550 GT,Hatchback,Yes,Petrol,4.4,167000.0,6.0,Tiptronic,Rear,Left wheel,Black,9.0,16.0,49535.46142492092,49550
1017.0,CHEVROLET,Orlando,Jeep,Yes,LPG,2.0,204067.0,4.0,Automatic,Front,Left wheel,Grey,4.0,8.0,21396.34960459587,21395
1077.0,HYUNDAI,Elantra,Sedan,Yes,Petrol,2.0,16013.0,4.0,Automatic,Front,Left wheel,Grey,12.0,6.0,1175.9999999999998,1176
781.0,HONDA,FIT,Hatchback,No,Petrol,1.4,10000.0,4.0,Variator,Front,Right-hand drive,White,4.0,19.0,40.00000000000017,40
781.0,NISSAN,Altima,Sedan,Yes,Petrol,2.5,97627.0,4.0,Automatic,Front,Left wheel,Black,12.0,13.0,861.9999999999967,862
781.0,VOLKSWAGEN,Jetta,Sedan,No,CNG,1.8,1101001.0,4.0,Manual,Front,Left wheel,White,1.0,30.0,3000.0000000000264,3000
1053.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,149486.0,6.0,Automatic,4x4,Left wheel,Silver,12.0,11.0,314.0000000000039,314
781.0,RENAULT,Twingo,Hatchback,No,Petrol,1.2,111000.0,4.0,Manual,Front,Left wheel,Blue,2.0,29.0,2999.939980597996,3000
934.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,33000.0,4.0,Automatic,Front,Left wheel,Grey,12.0,10.0,34496.99999999952,34497
645.0,TOYOTA,Prius,Jeep,Yes,Hybrid,1.8,489584.0,4.0,Automatic,Front,Left wheel,Grey,12.0,14.0,5018.000000000053,5018
640.0,FORD,Fusion TITANIUM,Sedan,Yes,Petrol,2.0,135000.0,4.0,Tiptronic,Front,Left wheel,Silver,0.0,12.0,20697.378403409246,20665
781.0,BMW,530 M,Sedan,No,Petrol,3.0,155000.0,6.0,Tiptronic,Rear,Left wheel,Silver,12.0,23.0,13485.000000000256,13485
919.0,BMW,X3,Jeep,Yes,Petrol,3.0,130000.0,6.0,Tiptronic,4x4,Left wheel,White,12.0,13.0,22579.999999999724,22580
640.0,HYUNDAI,Sonata,Sedan,Yes,Petrol,2.0,53867.0,4.0,Automatic,Front,Left wheel,Silver,12.0,12.0,4391.0000000000555,4391
585.0,CHEVROLET,Cruze,Sedan,No,Petrol,1.8,88000.0,4.0,Automatic,Front,Left wheel,White,6.0,12.0,10975.999999999767,10976
874.0,VOLKSWAGEN,UP,Hatchback,No,Petrol,1.0,64000.0,3.0,Tiptronic,Front,Right-hand drive,White,2.0,12.0,6998.435337630823,7000
777.0,TOYOTA,Camry,Sedan,Yes,Petrol,2.5,117526.0,4.0,Tiptronic,Front,Left wheel,Black,10.0,11.0,26657.00000000031,26657
1832.0,MERCEDES-BENZ,Vito,Minivan,No,Diesel,2.2,237000.0,4.0,Manual,Rear,Left wheel,Silver,4.0,20.0,15681.000000000458,15681
781.0,HONDA,Odyssey,Minivan,No,LPG,2.4,20000.0,4.0,Variator,Front,Right-hand drive,Grey,6.0,17.0,10975.999999999767,10976
781.0,BMW,X5,Jeep,No,Petrol,3.0,41000.0,6.0,Tiptronic,4x4,Left wheel,Carnelian red,8.0,16.0,28225.000000000808,28225
1172.0,MERCEDES-BENZ,E 350,Sedan,Yes,Diesel,3.5,230696.0,6.0,Automatic,4x4,Left wheel,Black,12.0,14.0,627.000000000001,627
781.0,CHEVROLET,Camaro,Coupe,No,Petrol,6.2,11200.0,8.0,Manual,Rear,Left wheel,Green,10.0,8.0,106698.60873660631,106627
530.0,MINI,Cooper S Cabrio,Hatchback,Yes,Petrol,1.6,0.0,4.0,Automatic,Front,Left wheel,Black,12.0,12.0,863.1163361652331,862
